rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
59,"spotify:track:1jIMjbzcGCcCQn5iMu9CUc","Charlie Puth","That's Hilarious","Atlantic Records",47,47,8,"93206"
60,"spotify:track:2bLphDJvGyfjPbmxs7V4rX","理想混蛋 雞丁","習慣不習慣","何樂音樂有限公司",60,60,12,"91698"
61,"spotify:track:46IZ0fSY2mpAiktS3KOqds","Adele","Easy On Me","Columbia",1,50,33,"90874"
62,"spotify:track:0KWnRv3wxjltYVB3MqjNd2","高爾宣 OSN","Without You","史科特音樂股份有限公司 SKR Co., Ltd.",1,59,165,"88670"
63,"spotify:track:3NNDJfWMGHuNpvHWTImmlW","Fish Leong","慢冷","Universal Music Taiwan",12,57,159,"88331"
64,"spotify:track:0z81zrkn4dqmRLJpRePjYc","王ADEN","想了妳6次","Aden",29,55,20,"85649"
65,"spotify:track:7fYRg3CEbk6rNCuzNzMT06","Calvin Harris, Dua Lipa, Young Thug","Potion (with Dua Lipa & Young Thug)","Columbia",65,-1,1,"83733"
66,"spotify:track:1PckUlxKqWQs3RlWXVBLw3","Lizzo","About Damn Time","Nice Life/Atlantic",66,88,4,"82308"
67,"spotify:track:4fouWK6XVHhzl78KzQ1UjL","GAYLE","abcdefu","Atlantic/Arthouse Records",15,53,28,"82206"
68,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",28,61,48,"81774"
69,"spotify:track:1J707Wskr4x6JO9QwhiCm4","守夜人","我睡不著","何樂音樂有限公司",69,82,31,"81335"
70,"spotify:track:2j1Es5qEl4pD8GEe2WsYgP","SEVENTEEN","Darl+ing","PLEDIS Entertainment",24,153,7,"80821"
71,"spotify:track:69zgyr5HVKdInjeKpq1qHa","831","想見你想見你想見你(電視劇""想見你""片尾曲)","Rock Records Co., Ltd.",1,77,133,"80555"
72,"spotify:track:6V2ycd5EqUqAl9r6NHqjNN","井朧","不刪","SHENYANG XINGCHAOXIAOSHENG CULTURE SPREADING CO.,LTD",51,69,67,"80225"
73,"spotify:track:47O6EPP78iQOOma2OVsYwS","黄霄雲","星辰大海","Sony Music Entertainment",41,66,61,"79606"
74,"spotify:track:46HNZY1i7O6jwTA7Slo2PI","Coldplay, BTS","My Universe","Parlophone UK",2,63,36,"79566"
75,"spotify:track:21AziTMaZwcLflGMAj85o5","Lauv","All 4 Nothing (I'm So In Love)","Lauv",39,68,8,"79365"
76,"spotify:track:4LSPhOVHew694KG2IAA6Ap","李浩瑋 Howard Lee","Crush On","Rock Records Co., Ltd.",44,70,108,"78959"
77,"spotify:track:0FfNFvy5KRRyB2snvK39zL","W.M.L, Vicky Chen","I'm Alive","史科特音樂股份有限公司 SKR Co., Ltd.",12,80,16,"78283"
78,"spotify:track:4E5PyVOBH25CICgTURwGXM","瘦子E.SO","CHANGE","Rock Records / True Color Co. Ltd. / Steel Wool Records / EMPIRE",1,72,110,"77107"
79,"spotify:track:4QWSICaQ6LGmcS8qX9lNVh","阿冗","你的答案","煮草文化",17,78,122,"77091"
80,"spotify:track:4FhJ7YSRxATHnaRg4nGs6t","Sodagreen","小情歌","F67林暐哲音樂社",62,74,137,"77075"
81,"spotify:track:6XY80Ofqd8j0SGiEdRLwCp","Ronghao Li","年少有為","WM Taiwan",3,73,202,"76453"
82,"spotify:track:0Eh0C7rpC5E0sPy4OcLdsq","理想混蛋","我就想你","何樂音樂有限公司",14,93,31,"75259"
83,"spotify:track:27FOde2nUw0pFuj7hlPbaS","告五人","愛人錯過","Bin Music International Limited",27,71,95,"74992"
84,"spotify:track:56wVfJKtnwlSZtC4NVgIrf","Jay Chou, Ashin Chen","說好不哭","JVR",1,90,142,"74879"
85,"spotify:track:1HhNoOuqm1a5MXYEgAFl8o","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","KIDinaKORNER/Interscope Records",14,76,31,"74651"
86,"spotify:track:7rXcCpIAoOUCydkVDMcoPV","TAEYEON","INVU","SM Entertainment",5,83,16,"74569"
87,"spotify:track:2gzhQaCTeNgxpeB2TPllyY","Jimin, HA SUNG WOON","With you","Genie Music Corporation, Stone Music Entertainment",38,62,6,"74229"
88,"spotify:track:7a6VJHMS9ttKsj55cKC51G","EggPlantEgg","浪流連","茄子蛋EggPlantEgg",1,84,194,"73879"
89,"spotify:track:2urzYCyon3tncXk26kpMYo","卓義峯","再見煙火","豐華唱片",82,97,68,"73847"
90,"spotify:track:1JLtvvPsHwLyd2ufASdkWV","阿涵, Ayo97","感谢你曾来过","汇音文化",54,54,23,"73587"
91,"spotify:track:6iNH42q8haGYDYGhKK6XiJ","A-Lin","有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲","Sony Music Entertainment",1,87,190,"73539"
92,"spotify:track:0Gxc9ycu9OKcDRrxehcjNm","Cosmos People","藍色的你 (《比悲傷更悲傷的故事》 影集版 插曲)","Bin Music International Limited",18,92,29,"73504"
93,"spotify:track:64ZhoHFCA4xEdhuaqdwlGF","Juice Boy","Fake","WM Taiwan",52,75,9,"73392"
94,"spotify:track:1HsSIPLTQT354yJcQGfEY3","TOMORROW X TOGETHER","Good Boy Gone Bad","Republic Records - TXT",56,64,4,"72281"
95,"spotify:track:3rSZRMIfccgJxd1TvQLa7v","Cyndi Wang","大眠","Universal Music Taiwan",32,188,71,"71807"
96,"spotify:track:7mCr6Rn5jx04Fisvts97Z3","LaLa Hsu","真的傻 (電影《一吻定情》追愛版主題曲)","AsiaMuse Entertainment Co., Ltd.",6,103,174,"70133"
97,"spotify:track:78mWZg7F2XRlOr50Z2rKyv","En","嚣张","嗨库文化",8,96,128,"70085"
98,"spotify:track:1mWdTewIgB3gtBM3TOSFhB","BTS","Butter","BIGHIT MUSIC",1,91,54,"69525"
99,"spotify:track:3HLALO7VlxrTcWWQaAs6Ae","瘦子E.SO","妹妹","Rock Records Co., Ltd.",12,89,21,"69456"
100,"spotify:track:1Tf5PcIbUcYhhjZIrQFybB","九澤CP","天黑請閉眼","Rock Records Co., Ltd.",5,102,150,"68649"
101,"spotify:track:0U1W2LZVUX7qTm7dDpqxh6","Shawn Mendes","When You're Gone","Shawn Mendes LP4-5 PS/ Island",24,85,9,"67970"
102,"spotify:track:6MCjmGYlw6mQVWRFVgBRvB","YOASOBI","夜に駆ける","YOASOBI",43,95,85,"67518"
