rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
159,"spotify:track:6I3mqTwhRpn34SLVafSH7G","Justin Bieber","Ghost","RBMG/Def Jam",75,161,33,"26878"
160,"spotify:track:0qELCtMR31qphCvyVq9Vua","T. Danny","Még Egyszer","T. Danny",1,140,19,"26866"
161,"spotify:track:1WCEAGGRD066z2Q89ObXTq","David Guetta, Becky Hill, Ella Henderson","Crazy What Love Can Do","Parlophone UK",139,154,6,"26859"
162,"spotify:track:29rEDi1WM4GD7LzMvL1HIz","Carson Coma","Pók","Gold Record Music Kft.",16,142,61,"26767"
163,"spotify:track:02CdOh37OAq88RNK1WL8TD","Beton.Hofi, Lil Frakk, Krúbi","OFFWHITE","Universal Music Kft. Hungary",98,143,50,"26672"
164,"spotify:track:6GomT970rCOkKAyyrwJeZi","Öwnboss, Sevek","Move Your Body","Musical Freedom",129,167,13,"26550"
165,"spotify:track:0ct6r3EGTcMLPtrXHDvVjc","Avicii","The Nights","Universal Music AB",12,157,50,"26469"
166,"spotify:track:5K6Ssv4Z3zRvxt0P6EKUAP","Galantis, David Guetta, Little Mix","Heartbreak Anthem (with David Guetta & Little Mix)","Big Beat Records",40,145,53,"26370"
167,"spotify:track:3sa06xVNmLLYIxdNNmVQN8","Jax Jones, MNEK","Where Did You Go? (feat. MNEK)","Polydor Records",167,175,3,"26323"
168,"spotify:track:4qu63nuBpdn0qHUHuObEj1","Marshmello, Jonas Brothers","Leave Before You Love Me (with Jonas Brothers)","Republic Records",80,165,46,"26246"
169,"spotify:track:4kbj5MwxO1bq9wjT5g9HaA","WALK THE MOON","Shut Up and Dance","RCA Records Label",128,187,32,"26189"
170,"spotify:track:0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","Believer","Kid Ina Korner / Interscope",3,172,278,"26053"
171,"spotify:track:5pZDYdwuEWlCT2Rs7mNyvW","Halott Pénz","Amikor Feladnád","Halott Pénz",6,159,164,"26025"
172,"spotify:track:5UbQELG0jlDX9nMrLk2Nx6","ALEE, APU","Menned kell","Gold Record Music Kft.",2,-1,25,"25948"
173,"spotify:track:1v7L65Lzy0j0vdpRjJewt1","Eminem","Lose Yourself - From ""8 Mile"" Soundtrack","Aftermath",63,173,173,"25935"
174,"spotify:track:6y6rFBrmuUNykI58f7JvOI","Zaporozsec","Azon Az Éjszakán","KO Records",76,160,35,"25823"
175,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Warner Records",2,170,132,"25647"
176,"spotify:track:2dWNKXTs5z7Iu1g0kYh4Xe","Becky Hill, Topic","My Heart Goes (La Di Da) (feat. Topic)","Polydor Records",143,166,22,"25589"
177,"spotify:track:4F3AZKEJubvPsl0hBArVBW","The Beatnuts, Method Man","Se Acabo (feat. Method Man) - Remix","Legacy Recordings",146,180,5,"25561"
178,"spotify:track:6Owc2SuzwO3LW1SAODYK3l","Sigala","Melody","Ministry of Sound Recordings",178,192,3,"25362"
179,"spotify:track:0CpBBLT7hAnDtxsxtoYwcx","KKevin","Háború","KKEVIN",47,147,6,"25333"
180,"spotify:track:2gmImsycwj59cL8lykXx0i","KKevin, G.w.M","Így Jó","KKEVIN",24,171,26,"25317"
181,"spotify:track:1ei3hzQmrgealgRKFxIcWn","Benson Boone","In The Stars","Warner Records",77,156,5,"25058"
182,"spotify:track:215ivkVJmNk338IEwN66qC","Bruno X Spacc, Manuel","Lassított Felvétel","Young and Loud",37,158,26,"24858"
183,"spotify:track:2J2Z1SkXYghSajLibnQHOa","Sia","Unstoppable","Monkey Puzzle Records/RCA Records",112,176,19,"24771"
184,"spotify:track:6VJkKWgYfVYloUe5XKUzFa","VALMAR","Elbaszom a pénzem","VLMR MUSIC",120,195,13,"24759"
185,"spotify:track:59qrUpoplZxbIZxk6X0Bm3","Jason Derulo","Take You Dancing","Atlantic Records",8,177,95,"24737"
186,"spotify:track:6OufwUcCqo81guU2jAlDVP","Shouse","Love Tonight - Edit","Hell Beach",22,184,54,"24729"
187,"spotify:track:33xrhC6KmGnt4pemTc2yiv","Paulina","Ajándék","Gold Record Music Kft.",1,168,32,"24709"
188,"spotify:track:3M214U0mwSm041GsQR3nrO","BoyWithUke","Toxic","Republic Records",13,179,33,"24635"
189,"spotify:track:3F9lNhHQpgGbimFV75jfMt","Elefánt","Kösz","Elefánt",58,174,36,"24417"
190,"spotify:track:4h9wh7iOZ0GGn8QVp4RAOB","OneRepublic","I Ain't Worried","Interscope Records",190,-1,1,"24374"
191,"spotify:track:2Xr1dTzJee307rmrkt8c0g","CKay","love nwantiti (ah ah ah)","Chocolate City Music",21,188,37,"24354"
192,"spotify:track:7z2PHEhTL0HyDwTC36EoPh","Krúbi","PUSZI","Universal Music Kft. Hungary",17,193,38,"24250"
193,"spotify:track:5wANPM4fQCJwkGd4rN57mH","Olivia Rodrigo","drivers license","Olivia Rodrigo PS",1,197,71,"24141"
194,"spotify:track:6qj02zSeEJGWZ4c0dn5QzJ","Harry Styles","Boyfriends","Columbia",67,67,2,"24138"
195,"spotify:track:1qCHidBbWAgv3pn6UbZ4Lg","Camila Cabello","Don't Go Yet","Epic",43,-1,24,"24076"
196,"spotify:track:3AVXwaOGCEL8cmBecfcsFJ","Charlie Puth","Light Switch","Atlantic Records",67,183,19,"23976"
197,"spotify:track:0nrRP2bk19rLc0orkWPQk2","Avicii","Wake Me Up","Universal Music AB",7,182,65,"23926"
198,"spotify:track:2eAvDnpXP5W0cVtiI0PUxV","Ruth B.","Dandelions","Columbia",167,190,15,"23818"
