rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
156,"spotify:track:2vHzOWRKYPLu8umRPIFuOq","KALUSH","Stefania (Kalush Orchestra)","Columbia Local",33,74,3,"217427"
157,"spotify:track:5qBLfeAGlgGGsckKhsMWpF","PRO8L3M","Ground Zero","Art Brut",64,163,61,"216791"
158,"spotify:track:50nfwKoDiSYg8zOCREWAm5","Ed Sheeran","Shivers","Atlantic Records UK",21,179,38,"216512"
159,"spotify:track:0dqvGZ5X6uGoypZantcLOS","sanah","kolońska i szlugi","Magic Records",2,161,31,"215688"
160,"spotify:track:2JWwfSpvjgl9wpSgM8oNJo","Kizo","Król balu","spacerange",6,158,45,"213888"
161,"spotify:track:0dLat0i8yJakXNk4jNQv8w","Sentino","Rio","Sicarios",48,128,43,"213842"
162,"spotify:track:0sZlUO136lNSB6sNCY4zxC","Kukon, PRO8L3M","HARD FLEX DRIVE","Piękny Syf",29,148,8,"213253"
163,"spotify:track:0d4SgsJAjJWRXIeeFdCNyh","Jan-Rapowanie","TRYB SAMOLOTOWY","SBM Label",13,184,17,"212978"
164,"spotify:track:6GomT970rCOkKAyyrwJeZi","Öwnboss, Sevek","Move Your Body","Musical Freedom",164,-1,1,"212919"
165,"spotify:track:78L2RUFISfqkmZMTCLYQJC","Mata, Smoothboi Ezra, Sarcastic Sounds","100 dni do matury","SBM Label",1,160,110,"212352"
166,"spotify:track:5efQj1lkGkkm4sxFHfHrLO","Paktofonika","Jestem Bogiem","Universal Music Polska Sp. z o.o.",148,-1,9,"211801"
167,"spotify:track:0CMxaedU31OgxQvrA1VE1J","Young Igi, Włodi","THC","Universal Music Polska Sp. z o.o.",8,155,29,"210805"
168,"spotify:track:0ik8ogBO3JPpWZiBCIlHEr","White 2115","Broly","SBM Label",6,146,38,"210514"
169,"spotify:track:6ClWZ12bBTGXAUjSkvGZdj","Oki, Young Igi, Otsochodzi, OIO","Worki W Tłum","2020",2,159,58,"210048"
170,"spotify:track:042x2BG0P8dLFM9zoR2VQ2","Gruby AK47, Zeju POG, Japczan","ŻYCIA SCHEMAT","JAPCZAN",74,112,11,"209297"
171,"spotify:track:6Uj1ctrBOjOas8xZXGqKk4","Doja Cat","Woman","Kemosabe Records/RCA Records",34,171,43,"208607"
172,"spotify:track:5o3BLgQudkRGp0ePOec11n","Kizo, Wac Toja, BeMelo","Nasze lato","spacerange",5,152,58,"207987"
173,"spotify:track:3zTqGuGyxdkNeHUdgj9Din","Białas, White 2115","Święto ogródka","SBM Label",7,175,54,"206286"
174,"spotify:track:2DgdHcjWmO3qd50RzuBLgZ","Panic! At The Disco","House of Memories","Decaydance/Fueled By Ramen",102,165,6,"205353"
175,"spotify:track:0AMEJVKGfCyhLxb0sPjSD9","Godface Killa","CHŁOPAK NATSU","OG COMPANY",56,178,15,"204834"
176,"spotify:track:4fouWK6XVHhzl78KzQ1UjL","GAYLE","abcdefu","Atlantic/Arthouse Records",17,173,29,"204539"
177,"spotify:track:3tZFBFPHw5O6HLyeOK1VwU","Avi, Louis Villain","AMG","Moya Label",35,195,43,"204420"
178,"spotify:track:3rmo8F54jFF8OgYsqTxm5d","Ed Sheeran","Bad Habits","Atlantic Records UK",10,170,49,"204336"
179,"spotify:track:5utNNz5JA37nMWDZu4io6l","sanah, Natalia Grosiak","Czesława","Magic Records",26,174,11,"203882"
180,"spotify:track:1BHp12cQ54QXlO2LpUECR6","mgng, MASNY BEN","BELWEDER (omamale)","gng",24,177,36,"203673"
181,"spotify:track:2nZNHTvbMaIBS194W8c7iT","Szpaku, PSR","Dom","Universal Music Polska Sp. z o.o.",28,144,8,"202679"
182,"spotify:track:5jFlj0Gzkk7mxdi8e4IlXx","Young Leosia","Szklanki","INTERNAZIOMALE",1,172,70,"202290"
183,"spotify:track:77D8ROc0lMXtforsXK7Lou","sanah","Oczy","Magic Records",18,189,52,"200930"
184,"spotify:track:0rzaRSujxA0bKyjJl6vHYq","Harry Styles","Satellite","Columbia",45,45,2,"200842"
185,"spotify:track:0XthAWvbDoOunjDceV6Jq2","Bedoes, Lanek","VOGUE","SBM Label",2,190,131,"200120"
186,"spotify:track:7ozXiOdFfLHACRuWVjhesz","Mata","Prawy do Lewego","SBM Label",16,-1,73,"199997"
187,"spotify:track:1mv6ikv85FZASOPU6KUual","Oki, Gedz, Magiera","SIRI","2020",9,154,91,"198807"
188,"spotify:track:45kOuu3YasGpxiumk6SBaT","Malik Montana","3 Telefony","Epic/Malik Montana",7,-1,28,"198164"
189,"spotify:track:6UQWIXmtV5GLwzLOtjTVPM","FRIZ, MASNY BEN, mgng, Ekipa","YO MAMALE","EKIPA",1,180,23,"198131"
190,"spotify:track:5E30LdtzQTGqRvNd7l6kG5","The Neighbourhood","Daddy Issues","Columbia",61,187,87,"197769"
191,"spotify:track:4NDdPNqCzNjN9sFzk7NU6W","Deemz, Bedoes, PlanBe","Eldorado","Universal Music Polska Sp. z o.o.",10,142,86,"197540"
192,"spotify:track:7GYnW3FOxwST4EhbqlTZyd","Kukon, Julia Mikuła, Ka-Meal","kokaina nie pomaga ci w depresji","Piękny Syf",62,-1,8,"197459"
193,"spotify:track:2Wq4rmAEZVH6f9bwTz8fza","GACEK, ESTE, VAYTO, DJ DAXSHADOW","HANA MONTANA - Vayto & Dj Daxshadow Remix","ZPR Media",193,198,2,"196225"
194,"spotify:track:3RF2igIVJSCr19izf01C8h","Oki, Young Igi, Otsochodzi, OIO, Michał Anioł","Przypadkiem","2020",4,182,60,"196208"
195,"spotify:track:4J1Uz5uOleaW0xGNlXnRdV","Kukon","Miniówa","KUKON",66,197,84,"195338"
196,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",4,169,104,"192701"
197,"spotify:track:6Gya2C0NhjXXhyolNtujZQ","Pusher, Oska030, Polski Bandyta, @atutowy","Problemy Luxusowe","PUSHER x OSKA030",121,121,2,"192426"
