rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
123,"spotify:track:0MMyJUC3WNnFS1lit5pTjk","Olivia Rodrigo","jealousy, jealousy","Olivia Rodrigo PS",123,157,23,"16190"
124,"spotify:track:4P0r0yO7HNPvOra7BHGixH","VTORNIK, Phonk","Money Rain - Phonk Remix","Streaming Club, under exclusive license to Rhymes Music Inc.",56,135,12,"16043"
125,"spotify:track:5IrCAaccJtrbuPRnCYoWrQ","Ahmed Batshan","Ba'ad Gheyabo","Nogoum Records",26,129,20,"15806"
126,"spotify:track:5F00O9CiGm2ypY18sRafTF","بدر العزي","ذكريات","Alfan Music",13,111,35,"15803"
127,"spotify:track:3UmaczJpikHgJFyBTAJVoz","Eminem, Dido","Stan","Interscope",64,128,40,"15767"
128,"spotify:track:48QmG1dfvMuYLxMPt7KSRA","Sean Paul, Dua Lipa","No Lie","Universal-Island Records Ltd.",45,134,39,"15712"
129,"spotify:track:1aXV8GrmQLvgoFtBPERP7E","Eyedress","Jealous","Lex Records",37,114,22,"15681"
130,"spotify:track:04sN26COy28wTXYj3dMoiZ","Billie Eilish","Bored","Darkroom",61,146,37,"15615"
131,"spotify:track:1uhOWDW40yOlSrEzP1htQW","Wadih Mrad","Amar El Zaman","Take 5 Music",131,150,4,"15594"
132,"spotify:track:2GxR28DVvyvL5VX6H45Wa0","Abdullah Al Farwan","بتروح عادي","Alfan Music",6,123,47,"15569"
133,"spotify:track:2m6Ko3CY1qXNNja8AlugNc","Troye Sivan","Angel Baby","EMI Recorded Music Australia Pty Ltd",133,188,5,"15516"
134,"spotify:track:1R0a2iXumgCiFb7HEZ7gUE","Taylor Swift","Don’t Blame Me","Big Machine Records, LLC",134,-1,1,"15421"
135,"spotify:track:6EbVuwU7EnKeF2hdpViXCH","Sleepy Hallow, 347aidan","Die Young (feat. 347aidan)","Winners Circle/RCA Records",135,-1,1,"15256"
136,"spotify:track:1HsSIPLTQT354yJcQGfEY3","TOMORROW X TOGETHER","Good Boy Gone Bad","Republic Records - TXT",63,149,4,"15255"
137,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",48,156,98,"15219"
138,"spotify:track:7mE7qSqqq7Bv5lm7r7ObMf","Shela","Akhsamna Tandas - Remix","Rock records",55,103,59,"15187"
139,"spotify:track:1u8c2t2Cy7UBoG4ArRcF5g","Taylor Swift","Blank Space","Big Machine Records, LLC",135,173,16,"15142"
140,"spotify:track:6XMS10FrEEcZzQ5e56fG7j","Wawi","Om Satori","Chello",1,154,36,"15129"
141,"spotify:track:4a7wboYJARS69GtWJL0Szy","C-BooL","Never Go Away","C-Wave Records",46,101,14,"15117"
142,"spotify:track:6gI9b2VsoWhjhIuIeToDVs","Kendrick Lamar, Blxst, Amanda Reifer","Die Hard","pgLang/Top Dawg Entertainment/Aftermath/Interscope Records",24,118,3,"15101"
143,"spotify:track:186NCtNk1tUYS7c2DxgJ7O","V","Christmas Tree","MOST CONTENTS",16,183,23,"15063"
144,"spotify:track:79EkGysjP2dL5GdpeQjRxT","Coyote Theory","This Side of Paradise","Arista Records",74,160,26,"15028"
145,"spotify:track:6HU7h9RYOaPRFeh0R3UeAr","Olivia Rodrigo","deja vu","Olivia Rodrigo PS",40,171,33,"14939"
146,"spotify:track:51Zw1cKDgkad0CXv23HCMU","Harry Styles","Daylight","Columbia",57,57,2,"14929"
147,"spotify:track:1v1oIWf2Xgh54kIWuKsDf6","AURORA","Runaway","Glassnote Entertainment Group LLC",3,143,66,"14891"
148,"spotify:track:1BYZxKSf0aTxp8ZFoeyM3d","girl in red","we fell in love in october","world in red",60,168,31,"14871"
149,"spotify:track:0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","Believer","Kid Ina Korner / Interscope",4,138,186,"14856"
150,"spotify:track:7jnd0lUhzAFVvEdkt5yrAe","الزمن الجميل","مكس خليجي - Acoustic Version","الزمن الجميل",74,130,12,"14795"
151,"spotify:track:0PGAJ37n4O2AslZosr1YGx","KSLV Noh","Disaster","3066940 Records DK",78,116,14,"14748"
152,"spotify:track:5ZF6l3xKi3m6YK2dDXAsR5","Trinidad Cardona, Robinson","Love Me Back (Fayahh Beat)","Artist Partner Group, Inc / Def Jam Recordings",65,145,8,"14628"
