rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
75,"spotify:track:0tvJEr9OT2FzOYsyI8tdmh","Reece Madlisa, Zuma, Spura, Classic Deep","Megalo","Ama Roto Entertainment",28,96,17,"39474"
76,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",12,86,133,"39295"
77,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",22,92,214,"38919"
78,"spotify:track:1qMMYpVatbRITKCfq1gasi","Future","PUFFIN ON ZOOTIEZ","Epic/Freebandz",21,82,5,"38318"
79,"spotify:track:40iJIUlhi6renaREYGeIDS","Drake, Travis Scott","Fair Trade (with Travis Scott)","OVO",1,87,39,"38173"
80,"spotify:track:1EI3kxTD1xp8afUUnWc6tS","Reece Madlisa, Zuma, Busta 929, Beast Rsa, Dladla Mshunqisi","Iy’ntsimbi zase envy","Ama Roto Entertainment",27,88,35,"37807"
81,"spotify:track:4hJhHbkhZFnxmWbAkZRoe0","Fireboy DML, Ed Sheeran","Peru","YBNL Nation / EMPIRE",62,103,23,"37553"
82,"spotify:track:51Zw1cKDgkad0CXv23HCMU","Harry Styles","Daylight","Columbia",35,35,2,"37440"
83,"spotify:track:0e8nrvls4Qqv5Rfa2UhqmO","Lil Nas X","THATS WHAT I WANT","Columbia",14,95,37,"37191"
84,"spotify:track:5p56JT5F9a1z9pwXnqTg7d","Kendrick Lamar","Worldwide Steppers","pgLang/Top Dawg Entertainment/Aftermath/Interscope Records",8,41,3,"36989"
85,"spotify:track:4x2hNvTfvtCvC5hq405jrQ","Big Zulu, Xowla","Ivolovolo","Nkabi Records",59,109,12,"36784"
86,"spotify:track:4ZtFanR9U6ndgddUvNcjcG","Olivia Rodrigo","good 4 u","Olivia Rodrigo PS",1,102,55,"36668"
87,"spotify:track:6EbVuwU7EnKeF2hdpViXCH","Sleepy Hallow, 347aidan","Die Young (feat. 347aidan)","Winners Circle/RCA Records",87,-1,1,"36506"
